null	11644268	3995978	1427845868	11001100111100000000011011111100000001011110	1
null	11644209	3995980	1427845878	11001100111100000000011011110110001011111111	1
null	11644156	3996000	1427845899	11001100111100000000011011110100101111101111	1
null	11644112	3996029	1427845915	11001100111100000000011011110100110001110011	1
null	11644112	3996029	1427845917	11001100111100000000011011110100110001110011	1
null	11644066	3996058	1427845927	11001100111100000000011011110100010111010100	1
null	11644026	3996092	1427845957	11001100111100000000011011011111101100000101	1
null	11644031	3996079	1427846016	11001100111100000000011011011111101001001111	1
null	11643990	3996111	1427846027	11001100111100000000011011011111001111011100	1
null	11643988	3996112	1427846031	11001100111100000000011011011111001111010110	1
null	11643950	3996070	1427846054	11001100111100000000011011011111000000011001	1
null	11643950	3996070	1427846055	11001100111100000000011011011111000000011001	1
null	11643961	3996023	1427846067	11001100111100000000011011011110010011000011	1
null	11643969	3995976	1427846077	11001100111100000000011011011110000011111001	1
null	11643975	3995962	1427846089	11001100111100000000011011011110001000010010	1
null	11644034	3995965	1427846098	11001100111100000000011011011110101000110110	1
null	11644101	3995964	1427846105	11001100111100000000011011110100001010111001	1
null	11644162	3995966	1427846113	11001100111100000000011011110110000000011110	1
null	11644223	3995968	1427846122	11001100111100000000011011110110100000111111	1
null	11644227	3995969	1427846126	11001100111100000000011011110110100011001000	1
null	11644290	3995970	1427846139	11001100111100000000011011111100001001000001	1
null	11644339	3995965	1427846256	11001100111100000000011011111100100010111100	1
null	11644393	3995993	1427846269	11001100111100000000011011111110000110111101	1
null	11644430	3996027	1427846277	11001100111100000000011011111110110001100111	1
null	11643473	3997684	1427851051	11001100111100000000011101111100100100010110	2
null	11643473	3997684	1427851051	11001100111100000000011101111100100100010110	2
null	11643545	3997674	1427851054	11001100111100000000011101111110000110100010	2
null	11643610	3997670	1427851057	11001100111100000000011101111110101001110110	2
null	11643683	3997665	1427851060	11001100111100000000011111010100100001000111	2
null	11643744	3997660	1427851063	11001100111100000000011111010110000000111101	2
null	11643813	3997649	1427851066	11001100111100000000011111010110100010101011	2
null	11643880	3997641	1427851069	11001100111100000000011111011001011111010000	2
null	11643955	3997636	1427851073	11001100111100000000011111011011010101100011	2
null	11644031	3997630	1427851077	11001100111100000000011111011011111100011110	2
null	11644107	3997617	1427851081	11001100111100000000011111110001110001010110	2
null	11644169	3997613	1427851085	11001100111100000000011111110011010001101111	2
null	11644239	3997600	1427851090	11001100111100000000011111110011111000000111	2
null	11644297	3997579	1427851094	11001100111100000000011111111001001100110111	2
null	11644520	3997433	1427851111	11001100111100000000110101000101011111011110	2
null	11644564	3997403	1427851114	11001100111100000000110101000101111001111000	2
null	11644606	3997358	1427851118	11001100111100000000110101000111000110101011	2
null	11644664	3997320	1427851126	11001100111100000000110101000110111101001110	2
null	11644696	3997299	1427851218	11001100111100000000110101001100010001111001	2
null	11644757	3997282	1427851231	11001100111100000000110101001100110010001111	2
null	11644795	3997321	1427851241	11001100111100000000110101001110010101000110	2
null	11644833	3997357	1427851248	11001100111100000000110101001111001110000010	2
null	11644880	3997392	1427851255	11001100111100000000110101001111111000110011	2
null	11644928	3997429	1427851260	11001100111100000000110101100101011101001101	2
null	11644959	3997471	1427851266	11001100111100000000110101110000100100110011	2
null	11644995	3997513	1427851274	11001100111100000000110101110000111011011111	2
null	11645036	3997555	1427851278	11001100111100000000110101110011001001100000	2
null	11645072	3997599	1427851283	11001100111100000000110101110011110010000111	2
null	11645109	3997641	1427851291	11001100111100000000110101110011111111111010	2
null	11645110	3997643	1427851304	11001100111100000000110101111001010101010001	2
null	11645132	3997690	1427851321	11001100111100000000110101111100000111101100	2
null	11645171	3997726	1427851327	11001100111100000000110101111100110001110111	2
null	11645213	3997764	1427851333	11001100111100000000110101111101101010111100	2
null	11645249	3997806	1427851338	11001100111100000000110101111111001101110111	2
null	11645295	3997853	1427851343	11001100111100000000110101111111111101010000	2
null	11645338	3997896	1427851347	11001100111100000001100010000000000110011100	2
null	11645379	3997941	1427851351	11001100111100000001100010000000110100001110	2
null	11645416	3997979	1427851355	11001100111100000001100010000001101011001001	2
null	11645452	3998017	1427851360	11001100111100000001100010000011000111111111	2
null	11645474	3998035	1427851587	11001100111100000001100010000011011011100111	2
null	11645506	3998075	1427851600	11001100111100000001100010000110101000000101	2
null	11645538	3998117	1427851606	11001100111100000001100010001100000101011010	2
null	11645573	3998162	1427851612	11001100111100000001100010001100011110010111	2
null	11645607	3998208	1427851617	11001100111100000001100010001101100110100111	2
null	11645638	3998248	1427851621	11001100111100000001100010001101111011101111	2
null	11645670	3998288	1427851626	11001100111100000001100010011010001000001111	2
null	11645698	3998331	1427851632	11001100111100000001100010011010100101110100	2
null	11645711	3998349	1427851648	11001100111100000001100010011010110011100001	2
null	11645741	3998393	1427851659	11001100111100000001100010011011101010101101	2
null	11645787	3998443	1427851666	11001100111100000001100010110001011010001001	2
null	11645841	3998465	1427851672	11001100111100000001100010110001111011011111	2
null	11645902	3998480	1427851679	11001100111100000001100010110011011111101010	2
null	11645952	3998505	1427851696	11001100111100000001100010110110101010111101	2
null	11645946	3998514	1427851714	11001100111100000001100010110110101011011001	2
null	11646003	3998523	1427851724	11001100111100000001100010111100001110100110	2
null	11646063	3998543	1427851730	11001100111100000001100010111110000101010110	2
null	11646120	3998559	1427851735	11001100111100000001100010111110110000011111	2
null	11646181	3998572	1427851739	11001100111100000001101000010100010011010101	2
null	11646244	3998590	1427851743	11001100111100000001101000010100110111101110	2
null	11646298	3998608	1427851748	11001100111100000001101000010111000010111011	2
null	11646349	3998634	1427851753	11001100111100000001101000010111100110111001	2
null	11646402	3998670	1427851757	11001100111100000001101000011101010011101101	2
null	11646442	3998704	1427851761	11001100111100000001101000011101110101111101	2
null	11646481	3998740	1427851765	11001100111100000001101001001000101110111001	2
null	11646520	3998775	1427851770	11001100111100000001101001001010011001101101	2
null	11646539	3998792	1427851795	11001100111100000001101001001010110100010011	2
null	11646597	3998805	1427851806	11001100111100000001101001100000010101110001	2
null	11646643	3998776	1427851811	11001100111100000001101001100000110001000101	2
null	11646804	3998669	1427851831	11001100111100000001101000111101010001000110	2
null	11646804	3998669	1427851837	11001100111100000001101000111101010001000110	2
null	11646850	3998637	1427851845	11001100111100000001101000111101001110110111	2
null	11646902	3998604	1427851850	11001100111100000001101000111101101010100111	2
null	11646954	3998574	1427851857	11001100111100000001101000111110011110100001	2
null	11647001	3998545	1427851862	11001100111100000001101000111110101111010111	2
null	11647048	3998513	1427851870	11001100111100000001101010010100001001110010	2
null	11647096	3998483	1427851875	11001100111100000001101010010001111101001110	2
null	11647140	3998452	1427851880	11001100111100000001101010010011010010110111	2
null	11647145	3998449	1427851884	11001100111100000001101010010011011000010001	2
null	11647190	3998420	1427851895	11001100111100000001101010010011100110011010	2
null	11647236	3998392	1427851903	11001100111100000001101010011001000000101111	2
null	11647287	3998362	1427851909	11001100111100000001101010011000110100101001	2
null	11647338	3998330	1427851917	11001100111100000001101010011010000101110011	2
null	11647385	3998298	1427851922	11001100111100000001101010011010100001000011	2
null	11647432	3998268	1427851927	11001100111100000001101010001111111110110111	2
null	11647478	3998237	1427851931	11001100111100000001101010100101011010010011	2
null	11647524	3998205	1427851935	11001100111100000001101010100101101100101001	2
null	11647576	3998169	1427851939	11001100111100000001101010100110011101100111	2
null	11647630	3998135	1427851951	11001100111100000001101010100110111000111101	2
null	11647636	3998131	1427851987	11001100111100000001101010100110111010010011	2
null	11647682	3998102	1427852000	11001100111100000001101010101100001100100111	2
null	11647710	3998073	1427852130	11001100111100000001101010101100100000101001	2
null	11647757	3998044	1427852138	11001100111100000001101010101011010100001000	2
null	11647806	3998017	1427852145	11001100111100000001101010101011001111111111	2
null	11647849	3997987	1427852151	11001100111100000001101010101011101011011100	2
null	11647913	3997949	1427852161	11001100111100000011000000000000110100010111	2
null	11647918	3997952	1427852172	11001100111100000011000000000000110101100001	2
null	11647958	3997919	1427852184	11001100111100000011000000000000111010110001	2
null	11647971	3997907	1427852205	11001100111100000011000000000010000101110001	2
null	11648024	3997880	1427852216	11001100111100000011000000000010100001110001	2
null	11648069	3997846	1427852225	11001100111100000010010101010111111111101010	2
null	11648108	3997824	1427852278	11001100111100000010010101011101011001101111	2
null	11648155	3997791	1427852296	11001100111100000010010101011101101100011111	2
null	11648279	3997699	1427852326	11001100111100000010010101011110101111111101	2
null	11648268	3997697	1427852396	11001100111100000010010101011110101101111110	2
null	11648317	3997667	1427852413	11001100111100000010010101110100001001110010	2
null	11648370	3997634	1427852420	11001100111100000010010101110001111101101000	2
null	11648428	3997638	1427852428	11001100111100000010010101110011011111000110	2
null	11648477	3997677	1427852434	11001100111100000010010101110110101100101100	2
null	11648515	3997712	1427852440	11001100111100000010010101111100010010110111	2
null	11618286	3985554	1427891778	11001100110011110101100011000101011001101000	3
null	11618334	3985580	1427891782	11001100110011110101100011000101111101001010	3
null	11618381	3985608	1427891790	11001100110011110101100011010010000011101011	3
null	11618403	3985622	1427891819	11001100110011110101100011010010001110100011	3
null	11618453	3985651	1427891828	11001100110011110101100011010010111010001111	3
null	11618498	3985678	1427891832	11001100110011110101100011011000011100111000	3
null	11618555	3985707	1427891836	11001100110011110101100011011001101010010011	3
null	11618607	3985739	1427891839	11001100110011110101100011011011001111000001	3
null	11618664	3985772	1427891843	11001100110011110101100011011011111011011001	3
null	11618714	3985811	1427891847	11001100110011110101100011110100001010010010	3
null	11618764	3985837	1427891850	11001100110011110101100011110100101100111010	3
null	11618827	3985871	1427891853	11001100110011110101100011110110011011100010	3
null	11618878	3985897	1427891856	11001100110011110101100011110110111111100000	3
null	11618931	3985920	1427891860	11001100110011110101100011111101001010110100	3
null	11618991	3985947	1427891867	11001100110011110101100011111111000100010100	3
null	11619006	3985958	1427891896	11001100110011110101100011111111000111010011	3
null	11619052	3985987	1427891905	11001100110011110101100011111111110001110110	3
null	11619109	3986021	1427891910	11001100110011110101101100000000000000101111	3
null	11619161	3986047	1427891913	11001100110011110101101100000000100100101111	3
null	11619223	3986069	1427891917	11001100110011110101101100000010010010100010	3
null	11619291	3986084	1427891921	11001100110011110101101100000010111001101001	3
null	11619361	3986090	1427891925	11001100110011110101101100001000110001010001	3
null	11619434	3986102	1427891929	11001100110011110101101100001010010110110011	3
null	11619508	3986103	1427891933	11001100110011110101101100001010111110010011	3
null	11619572	3986105	1427891936	11001100110011110101101100100000110100010100	3
null	11619640	3986106	1427891939	11001100110011110101101100100010010110010111	3
null	11619711	3986110	1427891942	11001100110011110101101100100010111101100011	3
null	11619770	3986110	1427891945	11001100110011110101101100101000011111000001	3
null	11619829	3986112	1427891948	11001100110011110101101100101000111111001110	3
null	11619892	3986113	1427891951	11001100110011110101101100101010110101000111	3
null	11619951	3986114	1427891954	11001100110011110101101110000000010101100111	3
null	11620020	3986119	1427891957	11001100110011110101101110000000110111111110	3
null	11620091	3986119	1427891961	11001100110011110101101110000010011111011100	3
null	11620163	3986121	1427891965	11001100110011110101101110001000010101111101	3
null	11620233	3986121	1427891969	11001100110011110101101110001000111101010101	3
null	11620301	3986123	1427891973	11001100110011110101101110001011001010000011	3
null	11620361	3986126	1427891977	11001100110011110101101110001011101010100111	3
null	11620425	3986130	1427891981	11001100110011110101101110100001100000110011	3
null	11620495	3986131	1427891985	11001100110011110101101110100011000010111110	3
null	11620556	3986141	1427891988	11001100110011110101101110100011101001110000	3
null	11620629	3986149	1427891992	11001100110011110101101110101001001110101011	3
null	11620690	3986161	1427891996	11001100110011110101101110101011000101100010	3
null	11620746	3986177	1427892000	11001100110011110101101110101011110000101001	3
null	11620797	3986206	1427892006	11001100110011110111000100000001010100100111	3
null	11620798	3986208	1427892009	11001100110011110111000100000001010100111001	3
null	11620735	3986196	1427892015	11001100110011110101101110101011011011111011	3
null	11620672	3986181	1427892019	11001100110011110101101110101001111010011000	3
null	11620602	3986166	1427892023	11001100110011110101101110101001000111101111	3
null	11620542	3986163	1427892026	11001100110011110101101110100011100111001011	3
null	11620480	3986161	1427892029	11001100110011110101101110100011000101101000	3
null	11620414	3986153	1427892032	11001100110011110101101110100001001110101101	3
null	11620345	3986154	1427892036	11001100110011110101101110001011101100110000	3
null	11620288	3986133	1427892187	11001100110011110101101110001011001000010111	3
null	11620293	3986085	1427892195	11001100110011110101101110001010011001100110	3
null	11620313	3986039	1427892199	11001100110011110101101110001010100001010100	3
null	11620332	3985996	1427892202	11001100110011110101101011011111110110110000	3
null	11620355	3985948	1427892205	11001100110011110101101011011111101110011101	3
null	11620382	3985900	1427892208	11001100110011110101101011110100010111001100	3
null	11620408	3985848	1427892211	11001100110011110101101011110100001111001100	3
null	11620434	3985807	1427892213	11001100110011110101101011110100100010001001	3
null	11620458	3985760	1427892216	11001100110011110101101011110001111010010011	3
null	11620481	3985713	1427892219	11001100110011110101101011110011000001101001	3
null	11620507	3985662	1427892222	11001100110011110101101011110010011001101100	3
null	11620535	3985611	1427892225	11001100110011110101101011110010100001101111	3
null	11620559	3985568	1427892227	11001100110011110101101011100111111100101001	3
null	11620586	3985517	1427892230	11001100110011110101101011101101000100101100	3
null	11620612	3985469	1427892233	11001100110011110101101011101100011100111001	3
null	11620631	3985421	1427892236	11001100110011110101101011101100100101000010	3
null	11620651	3985375	1427892239	11001100110011110101101011101001110111110010	3
null	11633800	3999291	1427885141	11001100110110101001101011011011010000001111	4
null	11633796	3999291	1427885144	11001100110110101001101011011011010000000101	4
null	11633737	3999289	1427885153	11001100110110101001101011011001011010100011	4
null	11633674	3999287	1427885162	11001100110110101001101011010011111000101010	4
null	11633613	3999278	1427885176	11001100110110101001101011010011001101001101	4
null	11633549	3999280	1427885186	11001100110110101001101011010001100111011010	4
null	11633548	3999280	1427885187	11001100110110101001101011010001100111011010	4
null	11633484	3999281	1427885200	11001100110110101001101011010001000101011011	4
null	11633423	3999279	1427885206	11001100110110101001101001111011001111101101	4
null	11633408	3999275	1427885228	11001100110110101001101001111011001101101001	4
null	11633349	3999269	1427885248	11001100110110101001101001111001101100011100	4
null	11633344	3999272	1427885391	11001100110110101001101001111001100110111111	4
null	11633282	3999275	1427885402	11001100110110101001101001111001000111000011	4
null	11633217	3999273	1427885408	11001100110110101001101001110011100101001000	4
null	11633158	3999268	1427885412	11001100110110101001101001110001101110111001	4
null	11633094	3999264	1427885416	11001100110110101001101001110001001100101111	4
null	11633032	3999263	1427885420	11001100110110101001101001011011101100001100	4
null	11632963	3999257	1427885425	11001100110110101001101001011011000011010100	4
null	11632901	3999246	1427885430	11001100110110101001101001011001100000011111	4
null	11632000	3999221	1427885511	11001100110110101001100011011000010101000011	4
null	11631926	3999217	1427885515	11001100110110101001100011010010011100110110	4
null	11631851	3999215	1427885519	11001100110110101001100011010000110100111011	4
null	11631784	3999213	1427885523	11001100110110101001100001111010111110111000	4
null	11631711	3999205	1427885527	11001100110110101001100001111010011001011111	4
null	11631637	3999207	1427885531	11001100110110101001100001111000110100101000	4
null	11630199	3997267	1427886482	11001100110110101000011111000100101111101110	5
null	11630199	3997265	1427886485	11001100110110101000011111000100101111101011	5
null	11630177	3997223	1427886498	11001100110110101000011111000001111101011111	5
null	11630175	3997176	1427886509	11001100110110101000011111000001111000000111	5
null	11630157	3997130	1427886516	11001100110110101000011111000001100000111101	5
null	11630129	3997087	1427886528	11001100110110101000011111000000011001110011	5
null	11630111	3997043	1427886536	11001100110110101000011111000000000110001100	5
null	11630111	3996989	1427886542	11001100110110101000011110010101010110001001	5
null	11630126	3996944	1427886556	11001100110110101000011110010101001100011110	5
null	11649975	3998787	1427883329	11001100111100000011001001100000010100000100	6
null	11649930	3998795	1427883359	11001100111100000011001001001010110100110111	6
null	11649844	3998795	1427883372	11001100111100000011001001001000111100010111	6
null	11649754	3998792	1427883404	11001100111100000011001001000010111110011011	6
null	11649726	3998860	1427883419	11001100111100000011001001000011100111011100	6
null	11649720	3998949	1427883428	11001100111100000011001001000110100100111000	6
null	11649721	3998999	1427883438	11001100111100000011001001000110110100101110	6
null	11649488	3999608	1427884631	11001100111100000011000110101010011010001101	7
null	11649514	3999616	1427884658	11001100111100000011000110101010110010010111	7
null	11649339	3999394	1427884749	11001100111100000011000011110110111010101011	7
null	11649360	3999409	1427884783	11001100111100000011000011111100010011100110	7
null	11649394	3999445	1427884787	11001100111100000011000011111100110101010111	7
null	11649441	3999494	1427884792	11001100111100000011000011111101101111110011	7
null	11649485	3999545	1427884796	11001100111100000011000011111111011111010000	7
null	11649531	3999593	1427884800	11001100111100000011000110101010101101100001	7
null	11649317	4000622	1427885289	11001100111100000011000111100110101001001010	8
null	11649249	4000691	1427885294	11001100111100000011000111100110010110000110	8
null	11649185	4000756	1427885298	11001100111100000011000111100101100101001011	8
null	11649118	4000824	1427885302	11001100111100000011000111011010101010001100	8
null	11649045	4000897	1427885306	11001100111100000011000111011010010011111101	8
null	11648966	4000976	1427885311	11001100111100000011000111011001001111111100	8
null	11648880	4001063	1427885316	11001100111100000011000111010110100110001101	8
null	11648791	4001149	1427885321	11001100111100000011000111010101101000110111	8
null	11648696	4001227	1427885326	11001100111100000011000101111111111110011100	8
null	11648597	4001290	1427885330	11001100111100000011010000101000101111111001	8
null	11648498	4001344	1427885335	11001100111100000011010000101000010101011011	8
null	11648402	4001386	1427885340	11001100111100000011010000100011000110010111	8
null	11648289	4001430	1427885349	11001100111100000011010000100001010100100001	8
null	11648181	4001458	1427885354	11001100111100000011010000001110000000001110	8
null	11648069	4001480	1427885358	11001100111100000011010000000110101011111111	8
null	11647960	4001496	1427885363	11001100111100000011010000000100101111100011	8
null	11647847	4001505	1427885367	11001100111100000001111010101110101111010110	8
null	11647731	4001507	1427885372	11001100111100000001111010101100101101011111	8
null	11647616	4001509	1427885377	11001100111100000001111010100110110010100011	8
null	11647489	4001509	1427885381	11001100111100000001111010100100110000000001	8
null	11647358	4001509	1427885385	11001100111100000001111010001110011000000011	8
null	11647257	4001509	1427885390	11001100111100000001111010001100011000100001	8
null	11647180	4001507	1427885395	11001100111100000001111010000110100101110111	8
null	11647110	4001507	1427885400	11001100111100000001111010000100101111011111	8
null	11647014	4001514	1427885419	11001100111100000001111010000100010000010000	8
null	11646954	4001514	1427885429	11001100111100000001111000101110011010110000	8
null	11646888	4001515	1427885437	11001100111100000001111000101100111000110011	8
null	11646822	4001517	1427885462	11001100111100000001111000101100010010110110	8
null	11646466	4001509	1427885589	11001100111100000001111000001100111000100011	9
null	11646403	4001509	1427885603	11001100111100000001111000001100010010101011	9
null	11646324	4001515	1427885617	11001100111100000001111000000110011010111011	9
null	11646232	4001514	1427885635	11001100111100000001111000000100110000111010	9
null	11646168	4001515	1427885649	11001100111100000001111000000100010000010001	9
null	11646082	4001514	1427885664	11001100111100000001110010101110010010110010	9
null	11646019	4001520	1427885677	11001100111100000001110010101100110000111101	9
null	11645957	4001531	1427885702	11001100111100000001110010101100010001010110	9
null	11645952	4001534	1427885709	11001100111100000001110010100110111110101000	9
null	11645866	4001547	1427885723	11001100111100000001110010100110010111001000	9
null	11645800	4001559	1427885737	11001100111100000001110010100100110101011101	9
null	11645731	4001571	1427885756	11001100111100000001110010001111101010010100	9
null	11645669	4001596	1427885778	11001100111100000001110010001111001100011110	9
null	11645610	4001615	1427885802	11001100111100000001110010001101110010101011	9
null	11645539	4001635	1427885821	11001100111100000001110010001101010001110001	9
null	11645451	4001665	1427885862	11001100111100000001110010000111010111111111	9
null	11645364	4001692	1427885889	11001100111100000001110010010000001011011101	9
null	11645304	4001706	1427885903	11001100111100000001110000111010101101101000	9
null	11645231	4001730	1427885923	11001100111100000001110000111010010010010111	9
null	11645141	4001760	1427885949	11001100111100000001110000111000011101001011	9
null	11645045	4001785	1427885963	11001100111100000001110000110011001011000010	9
null	11644989	4001802	1427885977	11001100111100000001110000110001101100101111	9
null	11644909	4001823	1427885986	11001100111100000001110000110001000101111101	9
null	11644825	4001847	1427886000	11001100111100000001110000011011011001110100	9
null	11644719	4001881	1427886014	11001100111100000001110000011100001000100100	9
null	11644665	4001900	1427886018	11001100111100000001110000010110101001011110	9
null	11644552	4001934	1427886027	11001100111100000001110000010100110010101110	9
null	11644482	4001956	1427886031	11001100111100000001110000010100010001110101	9
null	11644377	4001990	1427886040	11001100111100000001011010111111000000110010	9
null	11644303	4002010	1427886045	11001100111100000001011010111101001110000000	9
null	11644220	4002035	1427886049	11001100111100000001011010110111100101111101	9
null	11644129	4002064	1427886054	11001100111100000001011010110101110110101011	9
null	11644043	4002089	1427886059	11001100111100000001011010011111111111011101	9
null	11643949	4002124	1427886069	11001100111100000001011011001010000100010011	9
null	11643854	4002144	1427886074	11001100111100000001011011001000010010000001	9
null	11643755	4002165	1427886079	11001100111100000001011011000010010011110110	9
null	11643652	4002180	1427886084	11001100111100000001011011000000010110111101	9
null	11643540	4002194	1427886088	11001100111100000001011001101010010111011101	9
null	11643420	4002206	1427886093	11001100111100000001011001101001000000010111	9
null	11643298	4002206	1427886098	11001100111100000001011001100001101010010101	9
null	11643171	4002206	1427886102	11001100111100000001011001001011100010011111	9
null	11643040	4002203	1427886106	11001100111100000001011001001001001010011011	9
null	11642914	4002206	1427886110	11001100111100000001011001000011000010111111	9
null	11642787	4002209	1427886115	11001100111100000001011001000001000001001001	9
null	11642652	4002212	1427886119	11001100111100000001010011101001101001000111	9
null	11642510	4002219	1427886129	11001100111100000001010011100011001011011111	9
null	11642366	4002221	1427886133	11001100111100000001010011100001000100001010	9
null	11642223	4002225	1427886137	11001100111100000001010011001001100110100111	9
null	11642088	4002225	1427886141	11001100111100000001010011000011001110001111	9
null	11641975	4002228	1427886146	11001100111100000001010011000001001100111011	9
null	11641881	4002223	1427886151	11001100111100000001010001101011001110101001	9
null	11641771	4002223	1427886155	11001100111100000001010001101001001110001011	9
null	11641659	4002228	1427886160	11001100111100000001010001100011001110010001	9
null	11641547	4002230	1427886164	11001100111100000001010001100001001100110100	9
null	11641434	4002232	1427886168	11001100111100000001010001001011000110111111	9
null	11641321	4002232	1427886173	11001100111100000001010001001001000110011111	9
null	11641209	4002235	1427886177	11001100111100000001010001000011000101101011	9
null	11641095	4002239	1427886189	11001100111100000001010001000001000101000111	9
null	11640993	4002241	1427886194	11001100110110101011111011101011000101110000	9
